property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
does not die when it stings,a wasp,'',Does a wasp doe not die when it stings?,Yes,random,1,-6.040647506713867,-4.860836505889893,-6.601301621184463,-4.3001823914192965,0.5606541144705957,No,False
does not die when it stings,a hummingbird,'',Does a hummingbird doe not die when it stings?,No,random,1,-5.705845832824707,-4.052118301391602,-6.266499947295303,-3.491464186921006,0.5606541144705957,No,True
does not have any passengers,a camera,'',Does a camera doe not have any passengers?,No,random,1,-6.495082378387451,-5.748297691345215,-7.055736492858047,-5.187643576874619,0.5606541144705957,No,True
does not have seeds,a moth,'',Does a moth doe not have seeds?,No,random,1,-4.494429588317871,-3.8551011085510254,-5.055083702788467,-3.2944469940804297,0.5606541144705957,No,True
does not lay eggs,a cockerel,'',Does a cockerel doe not lay eggs?,Yes,random,1,-4.546465873718262,-3.881875514984131,-5.107119988188858,-3.321221400513535,0.5606541144705957,No,False
does not lay eggs,a machete,'',Does a machete doe not lay eggs?,No,random,1,-4.9380693435668945,-3.4163129329681396,-5.498723458037491,-2.855658818497544,0.5606541144705957,No,True
drags itself along,a walrus,'',Does a walrus drag itself along?,Yes,random,1,-5.124642848968506,-6.249664783477783,-5.685296963439102,-5.689010669007187,0.5606541144705957,Yes,True
drinks milk for nourishment,a kingfisher,'',Does a kingfisher drink milk for nourishment?,No,random,1,-5.489618301391602,-3.9932847023010254,-6.050272415862198,-3.4326305878304297,0.5606541144705957,No,True
eats,a marigold,'',Does a marigold eat?,No,random,1,-6.897899627685547,-5.366905212402344,-7.458553742156143,-4.806251097931748,0.5606541144705957,No,True
eats cheese,a mouse,'',Does a mouse eat cheese?,Yes,random,1,-3.998497724533081,-7.248754501342773,-4.559151839003677,-6.688100386872177,0.5606541144705957,Yes,True
eats cheese,a spider,'',Does a spider eat cheese?,No,random,1,-5.838003158569336,-2.418935775756836,-6.398657273039932,-1.8582816612862403,0.5606541144705957,No,True
eats from branches,a giraffe,'',Does a giraffe eat from branches?,Yes,random,1,-5.049990653991699,-6.959863185882568,-5.610644768462295,-6.399209071411972,0.5606541144705957,Yes,True
eats from trees,a giraffe,'',Does a giraffe eat from trees?,Yes,random,1,-4.671465873718262,-6.4818501472473145,-5.232119988188858,-5.921196032776718,0.5606541144705957,Yes,True
eats meat,a mirror,'',Does a mirror eat meat?,No,random,1,-5.858965873718262,-4.338983535766602,-6.419619988188858,-3.778329421296006,0.5606541144705957,No,True
eats nectar,a hummingbird,'',Does a hummingbird eat nectar?,Yes,random,1,-4.058899879455566,-8.683158874511719,-4.6195539939261625,-8.122504760041123,0.5606541144705957,Yes,True
eats nuts,a squirrel,'',Does a squirrel eat nuts?,Yes,random,1,-4.155517578125,-7.811643600463867,-4.716171692595596,-7.250989485993271,0.5606541144705957,Yes,True
eats pet fish food,a goldfish,'',Does a goldfish eat pet fish food?,Yes,random,1,-4.984930038452148,-8.179893493652344,-5.5455841529227445,-7.619239379181748,0.5606541144705957,Yes,True
eats rabbits,a fox,'',Does a fox eat rabbits?,Yes,random,1,-4.554405212402344,-10.431571006774902,-5.11505932687294,-9.870916892304306,0.5606541144705957,Yes,True
eats rabbits,a locust,'',Does a locust eat rabbits?,No,random,1,-5.710903167724609,-4.903356075286865,-6.2715572821952055,-4.342701960816269,0.5606541144705957,No,True
eats rodents and mice,a hawk,'',Does a hawk eat rodents and mice?,Yes,random,1,-4.054405212402344,-8.869071006774902,-4.61505932687294,-8.308416892304306,0.5606541144705957,Yes,True
eats rodents and mice,a bicycle,'',Does a bicycle eat rodents and mice?,No,random,1,-5.336377143859863,-5.434117794036865,-5.897031258330459,-4.873463679566269,0.5606541144705957,No,True
eats scraps,a pigeon,'',Does a pigeon eat scraps?,Yes,random,1,-3.6371893882751465,-5.779380798339844,-4.197843502745743,-5.218726683869248,0.5606541144705957,Yes,True
eats seeds,an emu,'',Does an emu eat seeds?,Yes,random,1,-5.718360900878906,-9.284526824951172,-6.279015015349502,-8.723872710480576,0.5606541144705957,Yes,True
eats slugs,a hedgehog,'',Does a hedgehog eat slugs?,Yes,random,1,-3.903169870376587,-9.996822357177734,-4.463823984847183,-9.436168242707138,0.5606541144705957,Yes,True
eats snails,a hedgehog,'',Does a hedgehog eat snails?,Yes,random,1,-4.493690013885498,-10.743284225463867,-5.054344128356094,-10.182630110993271,0.5606541144705957,Yes,True
eats snails,a buttercup,'',Does a buttercup eat snails?,No,random,1,-5.149740695953369,-7.429405212402344,-5.710394810423965,-6.868751097931748,0.5606541144705957,Yes,False
eats wood,a termite,'',Does a termite eat wood?,Yes,random,1,-5.310024261474609,-8.561174392700195,-5.8706783759452055,-8.0005202782296,0.5606541144705957,Yes,True
facilitates sight,an eye,'',Does an eye facilitate sight?,Yes,random,1,-4.435688018798828,-8.49882984161377,-4.996342133269424,-7.938175727143173,0.5606541144705957,Yes,True
feeds on fish,a bomb,'',Does a bomb feed on fish?,No,random,1,-4.741385459899902,-3.4959216117858887,-5.302039574370498,-2.935267497315293,0.5606541144705957,No,True
follows a route,peach,'',Does peach follow a route?,No,random,1,-4.547430038452148,-4.087240695953369,-5.1080841529227445,-3.5265865814827735,0.5606541144705957,No,True
gives birth to cygnets,a swan,'',Does a swan give birth to cygnets?,Yes,random,1,-4.80866813659668,-9.185688018798828,-5.369322251067276,-8.625033904328232,0.5606541144705957,Yes,True
gives birth to cygnets,a magpie,'',Does a magpie give birth to cygnets?,No,random,1,-7.340035915374756,-5.15536642074585,-7.900690029845352,-4.5947123062752535,0.5606541144705957,No,True
gives birth to ducklings,a blender,'',Does a blender give birth to ducklings?,No,random,1,-7.808159351348877,-4.936400890350342,-8.368813465819473,-4.375746775879746,0.5606541144705957,No,True
gives birth to joeys,a kangaroo,'',Does a kangaroo give birth to joeys?,Yes,random,1,-5.18366813659668,-8.747673988342285,-5.744322251067276,-8.187019873871689,0.5606541144705957,Yes,True
gives birth to joeys,a harpsichord,'',Does a harpsichord give birth to joeys?,No,random,1,-7.030561923980713,-7.187184810638428,-7.591216038451309,-6.626530696167832,0.5606541144705957,No,True
gives birth to lambs,a sheep,'',Does a sheep give birth to lambs?,Yes,random,1,-4.87201452255249,-8.935900688171387,-5.432668637023086,-8.37524657370079,0.5606541144705957,Yes,True
gives birth to piglets,a pig,'',Does a pig give birth to piglets?,Yes,random,1,-3.5601742267608643,-9.06132984161377,-4.12082834123146,-8.500675727143173,0.5606541144705957,Yes,True
goes into space,a crayfish,'',Does a crayfish go into space?,No,random,1,-4.528696060180664,-3.873674154281616,-5.08935017465126,-3.3130200398110206,0.5606541144705957,No,True
goes through metamorphosis,a caterpillar,'',Does a caterpillar go through metamorphosis?,Yes,random,1,-4.430353164672852,-10.434117317199707,-4.991007279143448,-9.873463202729111,0.5606541144705957,Yes,True
goes through metamorphosis,a falcon,'',Does a falcon go through metamorphosis?,No,random,1,-5.791958332061768,-5.61324405670166,-6.352612446532364,-5.052589942231064,0.5606541144705957,No,True
grows from follicles,a hyena,'',Does a hyena grow from follicles?,No,random,1,-5.680784702301025,-4.933421611785889,-6.2414388167716215,-4.372767497315293,0.5606541144705957,No,True
grows in bunches,a cherry,'',Does a cherry grow in bunches?,Yes,random,1,-4.371822357177734,-5.277535915374756,-4.9324764716483305,-4.71688180090416,0.5606541144705957,No,False
grows in winter,a heart,'',Does a heart grow in winter?,No,random,1,-3.7788503170013428,-2.9980714321136475,-4.339504431471939,-2.437417317643052,0.5606541144705957,No,True
grows on a stalk,plum,'',Does plum grow on a stalk?,Yes,random,1,-2.6527605056762695,-5.678885459899902,-3.213414620146865,-5.118231345429306,0.5606541144705957,Yes,True
grows on bushes,a trumpet,'',Does a trumpet grow on bushes?,No,random,1,-5.712240695953369,-3.3720145225524902,-6.272894810423965,-2.8113604080818946,0.5606541144705957,No,True
grows on cobs,a stick insect,'',Does a stick insect grow on cobs?,No,random,1,-6.371617794036865,-2.4047000408172607,-6.932271908507461,-1.844045926346665,0.5606541144705957,No,True
grows on palm trees,a date,'',Does a date grow on palm trees?,Yes,random,1,-5.339271545410156,-3.3566136360168457,-5.899925659880752,-2.79595952154625,0.5606541144705957,No,False
grows on trees,kiwi,'',Does kiwi grow on trees?,Yes,random,1,-2.9598634243011475,-7.211377143859863,-3.520517538771743,-6.650723029389267,0.5606541144705957,Yes,True
grows slowly,a ladybird,'',Does a ladybird grow slowly?,No,random,1,-6.964271545410156,-8.99616813659668,-7.524925659880752,-8.435514022126084,0.5606541144705957,Yes,False
grows underground,an onion,'',Does an onion grow underground?,Yes,random,1,-5.786199569702148,-3.7983365058898926,-6.3468536841727445,-3.237682391419297,0.5606541144705957,No,False
has a back rest,an alligator,'',Does an alligator have a back rest?,No,random,1,-3.9785380363464355,-4.371617794036865,-4.539192150817032,-3.8109636795662696,0.5606541144705957,No,True
has a bag of air,a rollerskate,'',Does a rollerskate have a bag of air?,No,random,1,-4.653850555419922,-5.34254264831543,-5.214504669890518,-4.781888533844834,0.5606541144705957,No,True
has a base,a jug,'',Does a jug have a base?,Yes,random,1,-5.374446868896484,-9.249619483947754,-5.9351009833670805,-8.688965369477158,0.5606541144705957,Yes,True
has a base,a clam,'',Does a clam have a base?,No,random,1,-4.655184268951416,-6.6242899894714355,-5.215838383422012,-6.0636358750008394,0.5606541144705957,Yes,False
has a basin,a sink,'',Does a sink have a basin?,Yes,random,1,-5.903995513916016,-10.686911582946777,-6.464649628386612,-10.126257468476181,0.5606541144705957,Yes,True
has a bathroom,a houseboat,'',Does a houseboat have a bathroom?,Yes,random,1,-10.329290390014648,-14.61395263671875,-10.889944504485245,-14.053298522248154,0.5606541144705957,Yes,True
has a beak,rice,'',Does rice have a beak?,No,random,1,-6.117393970489502,-4.36324405670166,-6.678048084960098,-3.8025899422310645,0.5606541144705957,No,True
has a beard,a goat,'',Does a goat have a beard?,Yes,random,1,-4.123188018798828,-6.655115604400635,-4.683842133269424,-6.094461489930039,0.5606541144705957,Yes,True
has a beaver tail,a shirt,'',Does a shirt have a beaver tail?,No,random,1,-6.653356075286865,-4.279964923858643,-7.214010189757461,-3.719310809388047,0.5606541144705957,No,True
has a bedroom,a houseboat,'',Does a houseboat have a bedroom?,Yes,random,1,-10.888912200927734,-16.61395263671875,-11.44956631539833,-16.053298522248156,0.5606541144705957,Yes,True
has a bedroom,a frog,'',Does a frog have a bedroom?,No,random,1,-6.737490653991699,-4.682582378387451,-7.298144768462295,-4.121928263916855,0.5606541144705957,No,True
has a big beak,an orange,'',Does an orange have a big beak?,No,random,1,-5.623071193695068,-2.608358144760132,-6.1837253081656645,-2.047704030289536,0.5606541144705957,No,True
has a big body,a tarantula,'',Does a tarantula have a big body?,Yes,random,1,-7.026771545410156,-9.245658874511719,-7.587425659880752,-8.685004760041123,0.5606541144705957,Yes,True
has a big head,a spider,'',Does a spider have a big head?,No,random,1,-5.837240695953369,-4.870659351348877,-6.397894810423965,-4.310005236878281,0.5606541144705957,No,True
has a big horn,an eel,'',Does an eel have a big horn?,No,random,1,-4.49537992477417,-2.514000654220581,-5.056034039244766,-1.9533465397499854,0.5606541144705957,No,True
has a big nose,a hippo,'',Does a hippo have a big nose?,Yes,random,1,-4.496822357177734,-10.060173988342285,-5.0574764716483305,-9.499519873871689,0.5606541144705957,Yes,True
has a big shell,a sofa,'',Does a sofa have a big shell?,No,random,1,-6.678885459899902,-5.55951452255249,-7.239539574370498,-4.998860408081894,0.5606541144705957,No,True
has a blowhole,a pig,'',Does a pig have a blowhole?,No,random,1,-6.525503158569336,-3.872814893722534,-7.086157273039932,-3.3121607792519385,0.5606541144705957,No,True
has a boot,a lorry,'',Does a lorry have a boot?,Yes,random,1,-4.76133394241333,-7.899740695953369,-5.321988056883926,-7.339086581482773,0.5606541144705957,Yes,True
has a bow at the front,a boat,'',Does a boat have a bow at the front?,Yes,random,1,-5.7447662353515625,-9.498188018798828,-6.305420349822159,-8.937533904328232,0.5606541144705957,Yes,True
has a bridge,a violin,'',Does a violin have a bridge?,Yes,random,1,-5.679893970489502,-9.43486499786377,-6.240548084960098,-8.874210883393173,0.5606541144705957,Yes,True
has a brown center,a sunflower,'',Does a sunflower have a brown center?,Yes,random,1,-5.248297691345215,-6.936832904815674,-5.808951805815811,-6.376178790345078,0.5606541144705957,Yes,True
has a brush,a broom,'',Does a broom have a brush?,Yes,random,1,-4.7488298416137695,-8.561873435974121,-5.309483956084366,-8.001219321503525,0.5606541144705957,Yes,True
has a bushy tail,a yoyo,'',Does a yoyo have a bushy tail?,No,random,1,-7.12116813659668,-4.561643600463867,-7.681822251067276,-4.000989485993271,0.5606541144705957,No,True
has a call,a cockerel,'',Does a cockerel have a call?,Yes,random,1,-4.1822662353515625,-8.246822357177734,-4.742920349822159,-7.686168242707138,0.5606541144705957,Yes,True
has a center,plum,'',Does plum have a center?,Yes,random,1,-7.592464923858643,-9.436911582946777,-8.153119038329239,-8.876257468476181,0.5606541144705957,Yes,True
has a center,an accordion,'',Does an accordion have a center?,No,random,1,-4.96720027923584,-7.155517578125,-5.527854393706436,-6.594863463654404,0.5606541144705957,Yes,False
has a circular head,a harmonica,'',Does a harmonica have a circular head?,No,random,1,-6.463983535766602,-7.061254501342773,-7.024637650237198,-6.500600386872177,0.5606541144705957,No,True
has a collar,a chair,'',Does a chair have a collar?,No,random,1,-5.2154717445373535,-5.467381954193115,-5.77612585900795,-4.906727839722519,0.5606541144705957,No,True
has a cork stopper,a desk,'',Does a desk have a cork stopper?,No,random,1,-7.091350555419922,-5.811173915863037,-7.652004669890518,-5.250519801392441,0.5606541144705957,No,True
has a covered deck,a kayak,'',Does a kayak have a covered deck?,Yes,random,1,-6.518345832824707,-6.900850296020508,-7.078999947295303,-6.340196181549912,0.5606541144705957,No,False
has a crest,a cockerel,'',Does a cockerel have a crest?,Yes,random,1,-7.491337299346924,-9.468087196350098,-8.05199141381752,-8.907433081879502,0.5606541144705957,Yes,True
has a crushing bite,a seahorse,'',Does a seahorse have a crushing bite?,No,random,1,-5.108965873718262,-4.416958332061768,-5.669619988188858,-3.856304217591172,0.5606541144705957,No,True
has a curly shape,a french horn,'',Does a french horn have a curly shape?,Yes,random,1,-6.397363185882568,-7.871399879455566,-6.9580173003531645,-7.31074576498497,0.5606541144705957,Yes,True
has a curly tail,a scorpion,'',Does a scorpion have a curly tail?,Yes,random,1,-7.353147506713867,-4.084292888641357,-7.913801621184463,-3.5236387741707618,0.5606541144705957,No,False
has a curly tail,a van,'',Does a van have a curly tail?,No,random,2,-5.962240695953369,-5.841993808746338,-6.555433207998673,-5.248801296701034,0.5931925120453041,No,True
has a curved beak,a drill,'',Does a drill have a curved beak?,No,random,2,-6.556929588317871,-8.184117317199707,-7.150122100363175,-7.590924805154403,0.5931925120453041,Yes,False
has a curvy end,a ladle,'',Does a ladle have a curvy end?,Yes,random,2,-4.778995513916016,-9.311530113220215,-5.37218802596132,-8.71833760117491,0.5931925120453041,Yes,True
has a cuticle,a cod,'',Does a cod have a cuticle?,No,random,2,-6.025503158569336,-7.088983535766602,-6.61869567061464,-6.4957910237212975,0.5931925120453041,No,True
has a deep sound,a bagpipe,'',Does a bagpipe have a deep sound?,Yes,random,2,-5.532749652862549,-9.1124906539917,-6.125942164907853,-8.519298141946395,0.5931925120453041,Yes,True
has a dial,a cup,'',Does a cup have a dial?,No,random,2,-7.646792888641357,-10.552743911743164,-8.239985400686662,-9.95955139969786,0.5931925120453041,Yes,False
