property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can come in pieces,a glider,'',Can a glider come in pieces?,No,random,20.0,3,-3.819023609161377,-8.117853164672852,3.3766296862269796,1.134603120685954,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
can contain a ring,a thumb,'',Can a thumb contain a ring?,Yes,random,20.0,0,-8.24719524383545,-9.499704360961914,-1.042071853298694,-0.14533342613749944,-7.205123390536755,-9.354370934824415,Yes,True,False,False
can contain a spring,a chair,'',Can a chair contain a spring?,No,random,20.0,3,-7.364618301391602,-11.999088287353516,-0.16896500600324504,-2.74663200199471,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
can contain a waistcoat,a piano,'',Can a piano contain a waistcoat?,No,random,20.0,1,-12.055353164672852,-5.530517578125,-4.872562869274545,3.808712729465748,-7.1827902953983065,-9.339230307590748,No,True,False,True
can contain alcohol,jelly,'',Can jelly contain alcohol?,Yes,random,20.0,4,-3.939605712890625,-11.620379447937012,3.274981652568316,-2.3062988842904044,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can contain alcohol,a lamb,'',Can a lamb contain alcohol?,No,random,20.0,2,-8.294349670410156,-7.397899627685547,-1.0625237037871207,1.9292036172689961,-7.231825966623036,-9.327103244954543,No,True,False,True
can contain bubbles,champagne,'',Can champagne contain bubbles?,Yes,random,20.0,0,-4.90504264831543,-12.061980247497559,2.3000807422213256,-2.707609312673144,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can contain bubbles,a gorilla,'',Can a gorilla contain bubbles?,No,random,20.0,3,-7.027042388916016,-5.718142509460449,0.1686109064723409,3.5343137758983563,-7.1956532953883565,-9.252456285358805,No,True,False,True
can contain chocolate,chocolate,'',Can chocolate contain chocolate?,Yes,random,20.0,0,-4.1848649978637695,-10.311911582946777,3.020258392672986,-0.9575406481223627,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can contain cloth material,a chair,'',Can a chair contain cloth material?,Yes,random,20.0,3,-5.873673915863037,-16.49976921081543,1.3219793795253194,-7.247312925456624,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can contain decoration,a sardine,'',Can a sardine contain decoration?,No,random,20.0,3,-7.967749118804932,-8.56222152709961,-0.7720958234165751,0.6902347582591961,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
can contain eggs,a carp,'',Can a carp contain eggs?,No,random,20.0,1,-8.368690490722656,-9.999664306640625,-1.1859001953243498,-0.6604339990498769,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can contain flowers,a basket,'',Can a basket contain flowers?,Yes,random,20.0,0,-8.045440673828125,-15.37219524383545,-0.8403172832913697,-6.017824309011035,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can contain fruit,a dolphin,'',Can a dolphin contain fruit?,No,random,20.0,0,-7.806190013885498,-2.8271396160125732,-0.6010666233487427,6.527231318811841,-7.205123390536755,-9.354370934824415,No,True,False,True
can contain hot water,coffee,'',Can coffee contain hot water?,Yes,random,20.0,0,-4.993284702301025,-10.561400413513184,2.21183868823573,-1.207029478688769,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can contain icing,a donut,'',Can a donut contain icing?,Yes,random,20.0,1,-6.613952159881592,-14.560173988342285,0.5688381355167147,-5.220943680751537,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can contain leather,an arrow,'',Can an arrow contain leather?,No,random,20.0,0,-6.42574405670166,-10.498297691345215,0.7793793338350952,-1.1439267565208002,-7.205123390536755,-9.354370934824415,Yes,False,True,False
can contain meat,a sandwich,'',Can a sandwich contain meat?,Yes,random,20.0,0,-5.153696060180664,-14.249290466308594,2.0514273303560913,-4.894919531484179,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can contain metal,a helmet,'',Can a helmet contain metal?,Yes,random,20.0,1,-4.479458332061768,-11.560446739196777,2.703331963336539,-2.221216431606029,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can contain pasta or noodles,a soup,'',Can a soup contain pasta or noodles?,Yes,random,20.0,4,-5.030249118804932,-13.124876976013184,2.1843382466540096,-3.8107964123665763,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can contain pasta or noodles,cheese,'',Can cheese contain pasta or noodles?,No,random,20.0,0,-3.6213998794555664,-3.1235885620117188,3.583723511081189,6.230782372812696,-7.205123390536755,-9.354370934824415,No,True,False,True
can contain pastrami,a sandwich,'',Can a sandwich contain pastrami?,Yes,random,20.0,3,-7.997673988342285,-13.87451171875,-0.8020206929539286,-4.6220554333911945,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can contain pastrami,lime,'',Can lime contain pastrami?,No,random,20.0,3,-7.342970371246338,-2.46863055229187,-0.14731707585798137,6.783825733066935,-7.1956532953883565,-9.252456285358805,No,True,False,True
can contain photos,a wallet,'',Can a wallet contain photos?,Yes,random,20.0,1,-6.36324405670166,-14.431929588317871,0.8195462386966463,-5.092699280727123,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can contain photos,sweet potato,'',Can sweet potato contain photos?,No,random,20.0,2,-8.243284225463867,-9.436254501342773,-1.0114582588408316,-0.10915125638823042,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can contain rodents,whiskey,'',Can whiskey contain rodents?,No,random,20.0,2,-7.215669631958008,-8.060571670532227,0.01615633466502775,1.2665315744223165,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can contain springs,a rocket,'',Can a rocket contain springs?,No,random,20.0,2,-6.258711814880371,-8.621617317199707,0.9731141517426645,0.705485927754836,-7.231825966623036,-9.327103244954543,Yes,False,True,False
can contain tea,a deckchair,'',Can a deckchair contain tea?,No,random,20.0,4,-10.060446739196777,-8.937185287475586,-2.845859373737836,0.37689527617102137,-7.214587365458941,-9.314080563646607,No,True,False,True
can cool the body down,a dragonfly,'',Can a dragonfly cool the body down?,No,random,20.0,2,-8.68342113494873,-12.373967170715332,-1.451595168325695,-3.046863925760789,-7.231825966623036,-9.327103244954543,Yes,False,True,False
can crawl,a coffee maker,'',Can a coffee maker crawl?,No,random,20.0,1,-13.05758285522461,-2.7649474143981934,-5.874792559826303,6.574282893192555,-7.1827902953983065,-9.339230307590748,No,True,False,True
can crease,a shawl,'',Can a shawl crease?,Yes,random,20.0,4,-5.90470027923584,-10.249619483947754,1.3098870862231013,-0.9355389203011466,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can croak,a frog,'',Can a frog croak?,Yes,random,20.0,1,-6.310315132141113,-11.74951171875,0.8724751632571932,-2.410281411159252,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can crush things,an owl,'',Can an owl crush things?,No,random,20.0,4,-3.993690252304077,-9.872815132141113,3.220897113154864,-0.558734568494506,-7.214587365458941,-9.314080563646607,Yes,False,True,False
can curl up,a shrimp,'',Can a shrimp curl up?,Yes,random,20.0,4,-6.998673915863037,-12.374738693237305,0.21591344959590408,-3.0606581295906974,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can curl up,a sardine,'',Can a sardine curl up?,No,random,20.0,2,-7.091196060180664,-7.718462944030762,0.1406299064423715,1.6086403009237813,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can cut and chop wood,a chainsaw,'',Can a chainsaw cut and chop wood?,Yes,random,20.0,3,-4.9973649978637695,-12.187095642089844,2.198288297524587,-2.9346393567310383,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can cut and chop wood,mushroom,'',Can mushroom cut and chop wood?,No,random,20.0,2,-9.430353164672852,-1.5531967878341675,-2.198527198049816,7.7739064571203755,-7.231825966623036,-9.327103244954543,No,True,False,True
can cut down trees,an axe,'',Can an axe cut down trees?,Yes,random,20.0,3,-5.747195243835449,-13.186254501342773,1.4484580515529073,-3.933798215983968,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can cut flesh,a bayonet,'',Can a bayonet cut flesh?,Yes,random,20.0,1,-2.4191136360168457,-8.561980247497559,4.763676659381461,0.7772500600931895,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can cut through fabric,scissors,'',Can scissors cut through fabric?,Yes,random,20.0,3,-0.5989066958427429,-9.811833381652832,6.596746599545614,-0.5593770962940265,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can cut through forrest vegetation,a goose,'',Can a goose cut through forrest vegetation?,No,random,20.0,1,-7.775503158569336,-4.905517578125,-0.5927128631710294,4.433712729465748,-7.1827902953983065,-9.339230307590748,No,True,False,True
can cut through metal,a saw,'',Can a saw cut through metal?,Yes,random,20.0,3,-3.9048819541931152,-11.624841690063477,3.2907713411952413,-2.372385404704671,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can cut through metal,a washing machine,'',Can a washing machine cut through metal?,No,random,20.0,0,-9.993284225463867,-1.0775973796844482,-2.788160834927112,8.276773555139966,-7.205123390536755,-9.354370934824415,No,True,False,True
can cut through paper,champagne,'',Can champagne cut through paper?,No,random,20.0,2,-8.052118301391602,-3.732985496520996,-0.820292334768566,5.594117748433547,-7.231825966623036,-9.327103244954543,No,True,False,True
can damage buildings,a lamb,'',Can a lamb damage buildings?,No,random,20.0,2,-6.3104472160339355,-13.686088562011719,0.9213787505891,-4.358985317057176,-7.231825966623036,-9.327103244954543,Yes,False,True,False
can damage crops,a grasshopper,'',Can a grasshopper damage crops?,Yes,random,20.0,2,-1.4674649238586426,-11.81222152709961,5.764361042764393,-2.4851182821450664,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can dart around in the air,a truck,'',Can a truck dart around in the air?,No,random,20.0,3,-13.412774085998535,-6.873400688171387,-6.217120790610179,2.3790555971874188,-7.1956532953883565,-9.252456285358805,No,True,False,True
can defrost food,an oven,'',Can an oven defrost food?,Yes,random,20.0,2,-6.466631889343262,-5.967293739318848,0.7651940772797738,3.3598095056356954,-7.231825966623036,-9.327103244954543,No,False,False,False
can detect light,a bin,'',Can a bin detect light?,No,random,20.0,3,-6.101754665374756,-7.622195243835449,1.0938986300136007,1.6302610415233563,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
can detect vibrations,an ear,'',Can an ear detect vibrations?,Yes,random,20.0,2,-4.466031551361084,-10.249373435974121,2.7657944152619516,-0.9222701910195781,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can die after stinging,a bee,'',Can a bee die after stinging?,Yes,random,20.0,4,-4.746822357177734,-6.998297691345215,2.467765008281207,2.3157828723013925,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can dive underwater,a locust,'',Can a locust dive underwater?,No,random,20.0,4,-8.747014999389648,-3.906075954437256,-1.5324276339307072,5.408004609209351,-7.214587365458941,-9.314080563646607,No,True,False,True
can drain water,a dishwasher,'',Can a dishwasher drain water?,Yes,random,20.0,1,-7.366905212402344,-12.373967170715332,-0.18411491700403726,-3.034736863124584,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
can drink,jelly,'',Can jelly drink?,No,random,20.0,1,-3.988952159881592,-3.245379686355591,3.1938381355167147,6.093850621235157,-7.1827902953983065,-9.339230307590748,No,True,False,True
can drool,a calf,'',Can a calf drool?,Yes,random,20.0,2,-7.151176929473877,-12.249195098876953,0.08064903714915861,-2.92209185392241,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can drown its prey,a crocodile,'',Can a crocodile drown its prey?,Yes,random,20.0,2,-3.3402605056762695,-6.217749118804932,3.891565460946766,3.1093541261496114,-7.231825966623036,-9.327103244954543,Yes,True,True,True
can eat other birds,a shovel,'',Can a shovel eat other birds?,No,random,20.0,3,-10.935446739196777,-1.5543333292007446,-3.739793443808421,7.698122956158061,-7.1956532953883565,-9.252456285358805,No,True,False,True
can eat plants,a refrigerator,'',Can a refrigerator eat plants?,No,random,20.0,2,-10.686400413513184,-0.964557945728302,-3.454574446890148,8.362545299226241,-7.231825966623036,-9.327103244954543,No,True,False,True
can eat smaller birds,a pelican,'',Can a pelican eat smaller birds?,Yes,random,20.0,0,-0.4832583963871002,-10.062283515930176,6.721864994149655,-0.7079125811057612,-7.205123390536755,-9.354370934824415,Yes,True,True,True
can entertain,a clam,'',Can a clam entertain?,No,random,20.0,3,-9.870658874511719,-5.592381954193115,-2.6750055791233622,3.6600743311656903,-7.1956532953883565,-9.252456285358805,No,True,False,True
can fall,a goat,'',Can a goat fall?,No,random,20.0,4,-5.151771545410156,-11.311643600463867,2.062815820048785,-1.9975630368172599,-7.214587365458941,-9.314080563646607,Yes,False,True,False
can fetch ball,a dog,'',Can a dog fetch ball?,Yes,random,20.0,4,-7.30787992477417,-12.936254501342773,-0.09329255931522873,-3.622173937696166,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can filter,jam,'',Can jam filter?,No,random,20.0,4,-8.55506420135498,-7.052118301391602,-1.3404768358960393,2.2619622622550057,-7.214587365458941,-9.314080563646607,No,True,False,True
can filter water,a chopping board,'',Can a chopping board filter water?,No,random,20.0,3,-10.049188613891602,-8.185571670532227,-2.853535318503245,1.066884614826579,-7.1956532953883565,-9.252456285358805,No,True,False,True
can fire arrows,ham,'',Can ham fire arrows?,No,random,20.0,2,-11.436400413513184,-3.453007221221924,-4.204574446890148,5.874096023732619,-7.231825966623036,-9.327103244954543,No,True,False,True
can fire long range,a rifle,'',Can a rifle fire long range?,Yes,random,20.0,4,-4.620921611785889,-9.436088562011719,2.5936657536730525,-0.12200799836511145,-7.214587365458941,-9.314080563646607,Yes,True,True,True
can flash,a camera,'',Can a camera flash?,Yes,random,20.0,0,-7.138912677764893,-8.05758285522461,0.06621071277186275,1.2967880795998052,-7.205123390536755,-9.354370934824415,Yes,True,False,False
can flash,a hyacinth,'',Can a hyacinth flash?,No,random,20.0,0,-13.185446739196777,-9.437309265136719,-5.980323348660022,-0.08293833031230413,-7.205123390536755,-9.354370934824415,No,True,False,True
can flatten,a budgie,'',Can a budgie flatten?,No,random,20.0,2,-6.076153755187988,-6.2751336097717285,1.1556722114350473,3.0519696351828145,-7.231825966623036,-9.327103244954543,Yes,False,False,True
can float in air,a jacket,'',Can a jacket float in air?,No,random,20.0,4,-8.857940673828125,-4.28004264831543,-1.6433533083691838,5.034037915331178,-7.214587365458941,-9.314080563646607,No,True,False,True
can flutter,an oven,'',Can an oven flutter?,No,random,20.0,1,-8.998674392700195,-9.18722152709961,-1.8158840973018888,0.15200878049113875,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
can fly,a unicycle,'',Can a unicycle fly?,No,random,20.0,0,-8.911199569702148,-5.560571193695068,-1.7060761791653931,3.7937997411293463,-7.205123390536755,-9.354370934824415,No,True,False,True
can fly backwards,a hummingbird,'',Can a hummingbird fly backwards?,Yes,random,20.0,3,-0.43731194734573364,-6.061744213104248,6.758341348042623,3.1907120722545574,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
can fly backwards,a donut,'',Can a donut fly backwards?,No,random,20.0,1,-9.554405212402344,-9.123297691345215,-2.3716149170040373,0.21593261624553328,-7.1827902953983065,-9.339230307590748,No,True,False,True
can fly fast,a hummingbird,'',Can a hummingbird fly fast?,Yes,random,20.0,1,-5.309322357177734,-11.936400413513184,1.8734679382205721,-2.5971701059224355,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
