property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
contains ligament,a bottle,'',Does a bottle contain ligament?,No,random,20.0,1,-2.827357530593872,-0.08358379453420639,-1.196971973546204,0.30093938058375247,-1.630385557047668,-0.38452317511795886,No,True,False,True
contains liquid,a corkscrew,'',Does a corkscrew contain liquid?,No,random,20.0,4,-1.7257767915725708,-0.22619123756885529,-0.09275887578371034,0.156304583871471,-1.6330179157888605,-0.3824958214403263,No,True,False,True
contains money,a unicycle,'',Does a unicycle contain money?,No,random,20.0,2,-1.9681036472320557,-0.2213326096534729,-0.3402295569578806,0.1685725118665557,-1.627874090274175,-0.3899051215200286,No,True,False,True
contains nerves,a toe,'',Does a toe contain nerves?,Yes,random,20.0,2,-0.9171798825263977,-0.5425719618797302,0.7106942077477774,-0.15266684035970163,-1.627874090274175,-0.3899051215200286,No,False,True,True
contains nerves,lemon,'',Does lemon contain nerves?,No,random,20.0,0,-2.2646396160125732,-0.1459367573261261,-0.6468909954829585,0.2426247936518242,-1.6177486205296148,-0.3885615509779503,No,True,False,True
contains oil and fat,a radio,'',Does a radio contain oil and fat?,No,random,20.0,0,-2.9522552490234375,-0.07524726539850235,-1.3345066284938227,0.31331428557944796,-1.6177486205296148,-0.3885615509779503,No,True,False,True
contains potassium,pear,'',Does pear contain potassium?,No,random,20.0,4,-0.9441331624984741,-0.5696809887886047,0.6888847532903863,-0.18718516734827845,-1.6330179157888605,-0.3824958214403263,No,True,True,False
contains receipts,a wallet,'',Does a wallet contain receipts?,Yes,random,20.0,2,-0.788411021232605,-0.6637348532676697,0.8394630690415701,-0.2738297317476411,-1.627874090274175,-0.3899051215200286,No,False,True,True
contains screws,a corkscrew,'',Does a corkscrew contain screws?,Yes,random,20.0,0,-1.0774039030075073,-0.4507865309715271,0.5403447175221074,-0.06222497999357679,-1.6177486205296148,-0.3885615509779503,No,False,True,True
contains screws,a rose,'',Does a rose contain screws?,No,random,20.0,3,-2.952488660812378,-0.07680803537368774,-1.3265805644204929,0.30847484254655205,-1.625908096391885,-0.3852828779202398,No,True,False,True
contains stock,a soup,'',Does a soup contain stock?,Yes,random,20.0,0,-1.2571810483932495,-0.3825322687625885,0.36056757213636526,0.006029282215361809,-1.6177486205296148,-0.3885615509779503,No,False,True,True
contains stock,a glider,'',Does a glider contain stock?,No,random,20.0,4,-1.94475519657135,-0.1949949711561203,-0.31173728078248963,0.187500850284206,-1.6330179157888605,-0.3824958214403263,No,True,False,True
contains strings,a eucalyptus tree,'',Does a eucalyptus tree contain strings?,No,random,20.0,1,-2.046330690383911,-0.17158357799053192,-0.41594513333624317,0.21293959712742694,-1.630385557047668,-0.38452317511795886,No,True,False,True
contains tubes,an ear,'',Does an ear contain tubes?,Yes,random,20.0,2,-1.843061923980713,-0.21940118074417114,-0.21518783370653782,0.17050394077585745,-1.627874090274175,-0.3899051215200286,No,False,False,False
contains tubes,pineapple,'',Does pineapple contain tubes?,No,random,20.0,0,-1.749244213104248,-0.24864371120929718,-0.13149559257463328,0.13991783976865313,-1.6177486205296148,-0.3885615509779503,No,True,False,True
contains vinegar,a buggy,'',Does a buggy contain vinegar?,No,random,20.0,1,-1.8509504795074463,-0.2232850193977356,-0.22056492245977832,0.16123815572022326,-1.630385557047668,-0.38452317511795886,No,True,False,True
contains yeast,beer,'',Does beer contain yeast?,Yes,random,20.0,4,-0.8585319519042969,-0.6089766621589661,0.7744859638845636,-0.22648084071863978,-1.6330179157888605,-0.3824958214403263,No,False,True,True
displays minutes,a harpsichord,'',Does a harpsichord display minutes?,No,random,20.0,2,-2.264988660812378,-0.13440507650375366,-0.6371145705382029,0.25550004501627493,-1.627874090274175,-0.3899051215200286,No,True,False,True
displays numbers,a carnation,'',Does a carnation display numbers?,No,random,20.0,1,-2.59317946434021,-0.09442083537578583,-0.962793907292542,0.29010233974217303,-1.630385557047668,-0.38452317511795886,No,True,False,True
does jump long distances,a kangaroo,'',Does a kangaroo doe jump long distances?,Yes,random,20.0,1,-0.5105347633361816,-1.0150270462036133,1.1198507937114863,-0.6305038710856544,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
does not cover much skin,a yacht,'',Does a yacht doe not cover much skin?,No,random,20.0,1,-1.5534515380859375,-0.303937703371048,0.07693401896173047,0.08058547174691089,-1.630385557047668,-0.38452317511795886,No,True,False,True
does not decompose,a flamingo,'',Does a flamingo doe not decompose?,No,random,20.0,4,-1.4516915082931519,-0.3311304450035095,0.1813264074957086,0.05136537643681677,-1.6330179157888605,-0.3824958214403263,No,True,True,False
does not die when it stings,a wasp,'',Does a wasp doe not die when it stings?,Yes,random,20.0,2,-1.3498469591140747,-0.35265102982521057,0.27802713116010036,0.037254091694818026,-1.627874090274175,-0.3899051215200286,No,False,True,True
does not die when it stings,a hummingbird,'',Does a hummingbird doe not die when it stings?,No,random,20.0,3,-1.0922476053237915,-0.46978992223739624,0.5336604910680935,-0.08450704431715644,-1.625908096391885,-0.3852828779202398,No,True,True,False
does not have any passengers,a camera,'',Does a camera doe not have any passengers?,No,random,20.0,2,-1.0065571069717407,-0.5109542012214661,0.6213169833024343,-0.12104907970143747,-1.627874090274175,-0.3899051215200286,No,True,True,False
does not have seeds,a moth,'',Does a moth doe not have seeds?,No,random,20.0,3,-1.2639492750167847,-0.3915593922138214,0.3619588213751004,-0.006276514293581614,-1.625908096391885,-0.3852828779202398,No,True,True,False
does not lay eggs,a cockerel,'',Does a cockerel doe not lay eggs?,Yes,random,20.0,3,-1.084537148475647,-0.4639357924461365,0.5413709479162381,-0.07865291452589668,-1.625908096391885,-0.3852828779202398,No,False,True,True
does not lay eggs,a machete,'',Does a machete doe not lay eggs?,No,random,20.0,3,-1.2566331624984741,-0.3820970356464386,0.36927493389341093,0.0031858422738011982,-1.625908096391885,-0.3852828779202398,No,True,True,False
drags itself along,a walrus,'',Does a walrus drag itself along?,Yes,random,20.0,3,-1.2414830923080444,-0.37069079279899597,0.3844250040838406,0.014592085121243825,-1.625908096391885,-0.3852828779202398,No,False,True,True
drinks milk for nourishment,a kingfisher,'',Does a kingfisher drink milk for nourishment?,No,random,20.0,0,-2.483631134033203,-0.11185203492641449,-0.8658825135035884,0.2767095160515358,-1.6177486205296148,-0.3885615509779503,No,True,False,True
eats,a marigold,'',Does a marigold eat?,No,random,20.0,2,-2.483531951904297,-0.11380432546138763,-0.8556578616301218,0.27610079605864096,-1.627874090274175,-0.3899051215200286,No,True,False,True
eats cheese,a mouse,'',Does a mouse eat cheese?,Yes,random,20.0,2,-0.7883690595626831,-0.6636912226676941,0.839505030711492,-0.2737861011476655,-1.627874090274175,-0.3899051215200286,No,False,True,True
eats cheese,a spider,'',Does a spider eat cheese?,No,random,20.0,3,-2.608631134033203,-0.10609489679336548,-0.9827230376413181,0.2791879811268743,-1.625908096391885,-0.3852828779202398,No,True,False,True
eats from branches,a giraffe,'',Does a giraffe eat from branches?,Yes,random,20.0,3,-2.3584775924682617,-0.11367552727460861,-0.7325694960763767,0.2716073506456312,-1.625908096391885,-0.3852828779202398,No,False,False,False
eats from trees,a giraffe,'',Does a giraffe eat from trees?,Yes,random,20.0,2,-2.7021992206573486,-0.08154892921447754,-1.0743251303831736,0.30835619230555106,-1.627874090274175,-0.3899051215200286,No,False,False,False
eats meat,a mirror,'',Does a mirror eat meat?,No,random,20.0,4,-2.9525632858276367,-0.07880060374736786,-1.3195453700387763,0.30369521769295843,-1.6330179157888605,-0.3824958214403263,No,True,False,True
eats nectar,a hummingbird,'',Does a hummingbird eat nectar?,Yes,random,20.0,4,-0.4875343143939972,-0.9879055619239807,1.1454836013948633,-0.6054097404836545,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
eats nuts,a squirrel,'',Does a squirrel eat nuts?,Yes,random,20.0,2,-0.49919554591178894,-0.9995694160461426,1.1286785443623861,-0.6096642945261139,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
eats pet fish food,a goldfish,'',Does a goldfish eat pet fish food?,Yes,random,20.0,2,-1.350869059562683,-0.3550719916820526,0.27700503071149196,0.034833129837975985,-1.627874090274175,-0.3899051215200286,No,False,True,True
eats rabbits,a fox,'',Does a fox eat rabbits?,Yes,random,20.0,3,-0.6086074709892273,-0.8589766621589661,1.0173006254026578,-0.47369378423872627,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
eats rabbits,a locust,'',Does a locust eat rabbits?,No,random,20.0,0,-1.639988660812378,-0.26526230573654175,-0.022240040282763163,0.12329924524140856,-1.6177486205296148,-0.3885615509779503,No,True,False,True
eats rodents and mice,a hawk,'',Does a hawk eat rodents and mice?,Yes,random,20.0,2,-0.4951857924461365,-0.9956371784210205,1.1326882978280386,-0.6057320569009919,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
eats rodents and mice,a bicycle,'',Does a bicycle eat rodents and mice?,No,random,20.0,3,-2.842970371246338,-0.09185513854026794,-1.2170622748544528,0.29342773937997185,-1.625908096391885,-0.3852828779202398,No,True,False,True
eats scraps,a pigeon,'',Does a pigeon eat scraps?,Yes,random,20.0,3,-1.350824236869812,-0.3512137532234192,0.27508385952207304,0.03406912469682061,-1.625908096391885,-0.3852828779202398,No,False,True,True
eats seeds,an emu,'',Does an emu eat seeds?,Yes,random,20.0,4,-1.538411021232605,-0.28480881452560425,0.09460689455625548,0.09768700691472204,-1.6330179157888605,-0.3824958214403263,No,False,False,False
eats slugs,a hedgehog,'',Does a hedgehog eat slugs?,Yes,random,20.0,0,-1.1789830923080444,-0.429354727268219,0.43876552822157033,-0.040793176290268685,-1.6177486205296148,-0.3885615509779503,No,False,True,True
eats snails,a hedgehog,'',Does a hedgehog eat snails?,Yes,random,20.0,1,-1.2570970058441162,-0.38633424043655396,0.37328855120355176,-0.0018110653185950953,-1.630385557047668,-0.38452317511795886,No,False,True,True
eats snails,a buttercup,'',Does a buttercup eat snails?,No,random,20.0,1,-1.9368735551834106,-0.1861667037010193,-0.3064879981357427,0.19835647141693957,-1.630385557047668,-0.38452317511795886,No,True,False,True
eats wood,a termite,'',Does a termite eat wood?,Yes,random,20.0,4,-0.7764908075332642,-0.6519767642021179,0.8565271082555963,-0.26948094276179163,-1.6330179157888605,-0.3824958214403263,No,False,True,True
facilitates sight,an eye,'',Does an eye facilitate sight?,Yes,random,20.0,4,-0.3644860088825226,-1.2418748140335083,1.2685319069063379,-0.8593789925931821,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
feeds on fish,a bomb,'',Does a bomb feed on fish?,No,random,20.0,0,-2.0462582111358643,-0.16666358709335327,-0.4285095906062495,0.22189796388459704,-1.6177486205296148,-0.3885615509779503,No,True,False,True
follows a route,peach,'',Does peach follow a route?,No,random,20.0,3,-1.5462183952331543,-0.2984759211540222,0.07968970115873075,0.08680695676621758,-1.625908096391885,-0.3852828779202398,No,True,False,True
gives birth to cygnets,a swan,'',Does a swan give birth to cygnets?,Yes,random,20.0,1,-0.8468486666679382,-0.5972371697425842,0.7835368903797297,-0.21271399462462537,-1.630385557047668,-0.38452317511795886,No,False,True,True
gives birth to cygnets,a magpie,'',Does a magpie give birth to cygnets?,No,random,20.0,2,-2.6712183952331543,-0.11048787832260132,-1.0433443049589792,0.2794172431974273,-1.627874090274175,-0.3899051215200286,No,True,False,True
gives birth to ducklings,a blender,'',Does a blender give birth to ducklings?,No,random,20.0,3,-2.6087183952331543,-0.11441414803266525,-0.9828102988412692,0.27086872988757454,-1.625908096391885,-0.3852828779202398,No,True,False,True
gives birth to joeys,a kangaroo,'',Does a kangaroo give birth to joeys?,Yes,random,20.0,0,-0.36622488498687744,-1.2416387796401978,1.2515237355427373,-0.8530772286622474,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
gives birth to joeys,a harpsichord,'',Does a harpsichord give birth to joeys?,No,random,20.0,2,-2.5150270462036133,-0.14711791276931763,-0.8871529559294382,0.24278720875071097,-1.627874090274175,-0.3899051215200286,No,True,False,True
gives birth to lambs,a sheep,'',Does a sheep give birth to lambs?,Yes,random,20.0,0,-0.2940538227558136,-1.4215235710144043,1.3236947977738012,-1.032962020036454,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
gives birth to piglets,a pig,'',Does a pig give birth to piglets?,Yes,random,20.0,1,-0.2940538227558136,-1.4215235710144043,1.3363317342918544,-1.0370003958964453,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
goes into space,a crayfish,'',Does a crayfish go into space?,No,random,20.0,2,-2.171295642852783,-0.16861611604690552,-0.5434215525786081,0.22128900547312308,-1.627874090274175,-0.3899051215200286,No,True,False,True
goes through metamorphosis,a caterpillar,'',Does a caterpillar go through metamorphosis?,Yes,random,20.0,1,-0.6513773202896118,-0.7768422365188599,0.9790082367580561,-0.392319061400901,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
goes through metamorphosis,a falcon,'',Does a falcon go through metamorphosis?,No,random,20.0,4,-2.264807939529419,-0.13823530077934265,-0.6317900237405585,0.24426052066098364,-1.6330179157888605,-0.3824958214403263,No,True,False,True
grows from follicles,a hyena,'',Does a hyena grow from follicles?,No,random,20.0,3,-2.124244213104248,-0.2417602241039276,-0.498336116712363,0.14352265381631218,-1.625908096391885,-0.3852828779202398,No,True,False,True
grows in bunches,a cherry,'',Does a cherry grow in bunches?,Yes,random,20.0,2,-1.2414376735687256,-0.3687383830547333,0.3864364167054495,0.02116673846529532,-1.627874090274175,-0.3899051215200286,No,False,True,True
grows in winter,a heart,'',Does a heart grow in winter?,No,random,20.0,1,-2.374333143234253,-0.12559612095355988,-0.743947586186585,0.258927054164399,-1.630385557047668,-0.38452317511795886,No,True,False,True
grows on a stalk,plum,'',Does plum grow on a stalk?,Yes,random,20.0,2,-1.8271394968032837,-0.20254556834697723,-0.19926540652910862,0.18735955317305136,-1.627874090274175,-0.3899051215200286,No,False,False,False
grows on bushes,a trumpet,'',Does a trumpet grow on bushes?,No,random,20.0,3,-2.608795642852783,-0.10900086909532547,-0.9828875464608982,0.2762820088249143,-1.625908096391885,-0.3852828779202398,No,True,False,True
grows on cobs,a stick insect,'',Does a stick insect grow on cobs?,No,random,20.0,3,-2.8587582111358643,-0.10218995809555054,-1.2328501147439792,0.28309291982468926,-1.625908096391885,-0.3852828779202398,No,True,False,True
grows on palm trees,a date,'',Does a date grow on palm trees?,Yes,random,20.0,4,-2.593017578125,-0.09581036865711212,-0.9599996623361395,0.28668545278321417,-1.6330179157888605,-0.3824958214403263,No,False,False,False
grows on trees,kiwi,'',Does kiwi grow on trees?,Yes,random,20.0,0,-1.1632767915725708,-0.4097371995449066,0.45447182895704397,-0.021175648566956307,-1.6177486205296148,-0.3885615509779503,No,False,True,True
grows slowly,a ladybird,'',Does a ladybird grow slowly?,No,random,20.0,0,-1.436744213104248,-0.31211990118026733,0.18100440742536672,0.07644164979768298,-1.6177486205296148,-0.3885615509779503,No,True,True,False
grows underground,an onion,'',Does an onion grow underground?,Yes,random,20.0,1,-1.069449543952942,-0.4409739673137665,0.5609360130947261,-0.05645079219580762,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a back rest,an alligator,'',Does an alligator have a back rest?,No,random,20.0,0,-2.3741438388824463,-0.13134455680847168,-0.7563952183528315,0.25721699416947863,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has a bag of air,a rollerskate,'',Does a rollerskate have a bag of air?,No,random,20.0,2,-1.7336760759353638,-0.23397667706012726,-0.1058019856611887,0.15592844445990134,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a base,a jug,'',Does a jug have a base?,Yes,random,20.0,0,-1.163369059562683,-0.4136672914028168,0.45437956096693166,-0.025105740424866463,-1.6177486205296148,-0.3885615509779503,No,False,True,True
