property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can fly,a unicycle,'',Can a unicycle fly?,No,random,1,-1.7432847023010254,-2.9160380363464355,-1.9836185059111033,-2.675704232736358,0.24033380361007795,Yes,False
can fly backwards,a hummingbird,'',Can a hummingbird fly backwards?,Yes,random,1,-1.0978496074676514,-3.144329786300659,-1.3381834110777293,-2.9039959826905815,0.24033380361007795,Yes,True
can fly backwards,a donut,'',Can a donut fly backwards?,No,random,1,-2.912848949432373,-1.8038854598999023,-3.1531827530424508,-1.5635516562898244,0.24033380361007795,No,True
can fly fast,a hummingbird,'',Can a hummingbird fly fast?,Yes,random,1,-2.8639161586761475,-6.3556904792785645,-3.104249962286225,-6.115356675668487,0.24033380361007795,Yes,True
can fly fast,a parka,'',Can a parka fly fast?,No,random,1,-2.804893970489502,-1.2747405767440796,-3.0452277740995797,-1.0344067731340016,0.24033380361007795,No,True
can get cold,a mackerel,'',Can a mackerel get cold?,No,random,1,-2.347058057785034,-2.4125638008117676,-2.587391861395112,-2.17222999720169,0.24033380361007795,No,True
can get congested,a bicycle,'',Can a bicycle get congested?,No,random,1,-2.6520423889160156,-3.4502761363983154,-2.8923761925260933,-3.2099423327882377,0.24033380361007795,Yes,False
can get full,a bin,'',Can a bin get full?,Yes,random,1,-1.649788737297058,-2.249340295791626,-1.890122540907136,-2.0090064921815483,0.24033380361007795,Yes,True
can get knotted,a catapult,'',Can a catapult get knotted?,No,random,1,-2.4788906574249268,-3.9020423889160156,-2.7192244610350045,-3.661708585305938,0.24033380361007795,Yes,False
can give birth to mules,a throne,'',Can a throne give birth to mules?,No,random,1,-4.37201452255249,-3.529600143432617,-4.612348326162568,-3.2892663398225395,0.24033380361007795,No,True
can glide,a buzzard,'',Can a buzzard glide?,Yes,random,1,-1.5733731985092163,-2.477461814880371,-1.8137070021192943,-2.2371280112702934,0.24033380361007795,Yes,True
can glide,a rhino,'',Can a rhino glide?,No,random,1,-3.525850534439087,-1.4571354389190674,-3.7661843380491646,-1.2168016353089894,0.24033380361007795,No,True
can go into a shoe,a foot,'',Can a foot go into a shoe?,Yes,random,1,-0.8658802509307861,-3.636733055114746,-1.106214054540864,-3.3963992515046684,0.24033380361007795,Yes,True
can go into a sock,a flea,'',Can a flea go into a sock?,No,random,1,-2.524070978164673,-3.6019959449768066,-2.7644047817747506,-3.361662141366729,0.24033380361007795,Yes,False
can go into wall,a nail,'',Can a nail go into wall?,Yes,random,1,-4.0288543701171875,-5.071211814880371,-4.269188173727265,-4.830878011270293,0.24033380361007795,Yes,True
can go stale,a ladle,'',Can a ladle go stale?,No,random,1,-2.132655382156372,-2.4301271438598633,-2.37298918576645,-2.1897933402497856,0.24033380361007795,No,True
can go through corks,a corkscrew,'',Can a corkscrew go through corks?,Yes,random,1,-1.6130799055099487,-4.256523609161377,-1.8534137091200267,-4.016189805551299,0.24033380361007795,Yes,True
can go through corks,a woodpecker,'',Can a woodpecker go through corks?,No,random,1,-3.1475274562835693,-2.6475274562835693,-3.387861259893647,-2.4071936526734916,0.24033380361007795,No,True
can go without drinking water,an apple,'',Can an apple go without drinking water?,No,random,1,-3.066904306411743,-2.0386533737182617,-3.307238110021821,-1.7983195701081838,0.24033380361007795,No,True
can grate,a grater,'',Can a grater grate?,Yes,random,1,-0.7615305185317993,-3.804893970489502,-1.0018643221418773,-3.5645601668794242,0.24033380361007795,Yes,True
can grate vegetables,turnip,'',Can turnip grate vegetables?,No,random,1,-1.9559677839279175,-4.318248748779297,-2.196301587537995,-4.077914945169219,0.24033380361007795,Yes,False
can grow,a leg,'',Can a leg grow?,Yes,random,1,-2.1310195922851562,-2.8046534061431885,-2.371353395895234,-2.5643196025331108,0.24033380361007795,Yes,True
can growl,whiskey,'',Can whiskey growl?,No,random,1,-2.932879686355591,-3.0121893882751465,-3.1732134899656685,-2.7718555846650688,0.24033380361007795,No,True
can hang from the ceiling,a moped,'',Can a moped hang from the ceiling?,No,random,1,-1.8828996419906616,-2.4303531646728516,-2.1232334456007393,-2.190019361062774,0.24033380361007795,Yes,False
can have a baby seat,a trolley,'',Can a trolley have a baby seat?,Yes,random,1,-2.162773609161377,-3.203218936920166,-2.4031074127714547,-2.9628851333100883,0.24033380361007795,Yes,True
can have a basket,a trolley,'',Can a trolley have a basket?,Yes,random,1,-1.9828035831451416,-2.897082567214966,-2.2231373867552193,-2.656748763604888,0.24033380361007795,Yes,True
can have a bell,a trumpet,'',Can a trumpet have a bell?,Yes,random,1,-1.1871109008789062,-3.652862310409546,-1.4274447044889842,-3.412528506799468,0.24033380361007795,Yes,True
can have a bin bag,a bin,'',Can a bin have a bin bag?,Yes,random,1,-1.987095832824707,-2.833040237426758,-2.2274296364347848,-2.59270643381668,0.24033380361007795,Yes,True
can have a cork,a spatula,'',Can a spatula have a cork?,No,random,1,-2.3511533737182617,-2.1169052124023438,-2.5914871773283394,-1.8765714087922658,0.24033380361007795,No,True
can have a duvet,ham,'',Can ham have a duvet?,No,random,1,-2.33124041557312,-2.36249041557312,-2.571574219183198,-2.1221566119630424,0.24033380361007795,No,True
can have a hammer shaped head,kiwi,'',Can kiwi have a hammer shaped head?,No,random,1,-2.2741031646728516,-1.6570805311203003,-2.5144369682829293,-1.4167467275102223,0.24033380361007795,No,True
can have a headboard,a bed,'',Can a bed have a headboard?,Yes,random,1,-2.027862310409546,-3.763653516769409,-2.2681961140196236,-3.5233197131593315,0.24033380361007795,Yes,True
can have a hot temperature,an oven,'',Can an oven have a hot temperature?,Yes,random,1,-2.049595832824707,-2.882143497467041,-2.2899296364347848,-2.6418096938569633,0.24033380361007795,Yes,True
can have a kidney shape,a bean,'',Can a bean have a kidney shape?,Yes,random,1,-2.102966070175171,-2.963676929473877,-2.3432998737852486,-2.7233431258637992,0.24033380361007795,Yes,True
can have a label,butter,'',Can butter have a label?,No,random,1,-2.014190435409546,-3.971268892288208,-2.2545242390196236,-3.7309350886781303,0.24033380361007795,Yes,False
can have a large surface area,a yacht,'',Can a yacht have a large surface area?,No,random,1,-0.8913629651069641,-3.4422476291656494,-1.131696768717042,-3.2019138255555717,0.24033380361007795,Yes,False
can have a lever,pliers,'',Can pliers have a lever?,Yes,random,1,-1.049611210823059,-2.9536800384521484,-1.289945014433137,-2.7133462348420707,0.24033380361007795,Yes,True
can have a lever,a clam,'',Can a clam have a lever?,No,random,1,-3.0270423889160156,-2.450610399246216,-3.2673761925260933,-2.210276595636138,0.24033380361007795,No,True
can have a lid,a basket,'',Can a basket have a lid?,Yes,random,1,-1.6866307258605957,-2.8046534061431885,-1.9269645294706736,-2.5643196025331108,0.24033380361007795,Yes,True
can have a minibar,a limousine,'',Can a limousine have a minibar?,Yes,random,1,-1.524338960647583,-3.9224300384521484,-1.764672764257661,-3.6820962348420707,0.24033380361007795,Yes,True
can have a motor,a tongue,'',Can a tongue have a motor?,No,random,1,-2.051452159881592,-2.8210885524749756,-2.2917859634916695,-2.580754748864898,0.24033380361007795,Yes,False
can have a rough texture,grapefruit,'',Can grapefruit have a rough texture?,Yes,random,1,-2.020202159881592,-1.584863305091858,-2.2605359634916695,-1.34452950148178,0.24033380361007795,No,False
can have a rubber band,a catapult,'',Can a catapult have a rubber band?,Yes,random,1,-1.9450269937515259,-3.3454296588897705,-2.1853607973616036,-3.105095855279693,0.24033380361007795,Yes,True
can have a smooth texture,an elm tree,'',Can an elm tree have a smooth texture?,No,random,1,-1.4264463186264038,-2.017519235610962,-1.6667801222364818,-1.777185432000884,0.24033380361007795,Yes,False
can have a tap for warm and cold water,a trout,'',Can a trout have a tap for warm and cold water?,No,random,1,-2.2670865058898926,-2.112095832824707,-2.5074203094999703,-1.871762029214629,0.24033380361007795,No,True
can have a triangular shape,a sandwich,'',Can a sandwich have a triangular shape?,Yes,random,1,-1.4658561944961548,-3.966993808746338,-1.7061899981062327,-3.72666000513626,0.24033380361007795,Yes,True
can have a visor,a helmet,'',Can a helmet have a visor?,Yes,random,1,-1.9261035919189453,-3.240244150161743,-2.166437395529023,-2.9999103465516654,0.24033380361007795,Yes,True
can have a wooden handle,a spatula,'',Can a spatula have a wooden handle?,Yes,random,1,-1.8517545461654663,-3.911998748779297,-2.092088349775544,-3.671664945169219,0.24033380361007795,Yes,True
can have a wooden handle,a cockroach,'',Can a cockroach have a wooden handle?,No,random,1,-2.469536781311035,-2.20624041557312,-2.709870584921113,-1.9659066119630422,0.24033380361007795,No,True
can have cabins,a houseboat,'',Can a houseboat have cabins?,Yes,random,1,-2.069023609161377,-5.843360900878906,-2.3093574127714547,-5.6030270972688285,0.24033380361007795,Yes,True
can have candles,a cat,'',Can a cat have candles?,No,random,1,-3.8662774562835693,-1.8857080936431885,-4.106611259893647,-1.6453742900331105,0.24033380361007795,No,True
can have decorations,a desk,'',Can a desk have decorations?,No,random,1,-1.8154196739196777,-4.739618301391602,-2.0557534775297555,-4.499284497781524,0.24033380361007795,Yes,False
can have engravings on it,a cookie,'',Can a cookie have engravings on it?,Yes,random,1,-2.2250638008117676,-3.600348949432373,-2.4653976044218453,-3.3600151458222953,0.24033380361007795,Yes,True
can have engravings on it,a moped,'',Can a moped have engravings on it?,No,random,1,-1.7056658267974854,-4.240804195404053,-1.9459996304075633,-4.000470391793975,0.24033380361007795,Yes,False
can have flat or curved leaves,parsley,'',Can parsley have flat or curved leaves?,Yes,random,1,-2.6840546131134033,-5.036199569702148,-2.924388416723481,-4.795865766092071,0.24033380361007795,Yes,True
can have fruity bits in it,a mussel,'',Can a mussel have fruity bits in it?,No,random,1,-2.677744150161743,-2.8666493892669678,-2.918077953771821,-2.62631558565689,0.24033380361007795,No,True
can have hexagonal heads,a chopping board,'',Can a chopping board have hexagonal heads?,No,random,1,-2.5722880363464355,-2.464409112930298,-2.8126218399565133,-2.22407530932022,0.24033380361007795,No,True
can have lice,hair,'',Can hair have lice?,Yes,random,1,-1.171886920928955,-2.636333703994751,-1.412220724539033,-2.3959999003846733,0.24033380361007795,Yes,True
can have long sleeves,a colander,'',Can a colander have long sleeves?,No,random,1,-3.2459216117858887,-1.6288284063339233,-3.4862554153959664,-1.3884946027238454,0.24033380361007795,No,True
can have multiple taps,a bathtub,'',Can a bathtub have multiple taps?,Yes,random,1,-1.797011375427246,-3.4976043701171875,-2.037345179037324,-3.2572705665071098,0.24033380361007795,Yes,True
can have multiple taps,a toe,'',Can a toe have multiple taps?,No,random,1,-1.2861111164093018,-2.5756001472473145,-1.5264449200193797,-2.3352663436372367,0.24033380361007795,Yes,False
can have one hump,a camel,'',Can a camel have one hump?,Yes,random,1,-1.6863276958465576,-2.270202159881592,-1.9266614994566356,-2.029868356271514,0.24033380361007795,Yes,True
can have rooms,a caravan,'',Can a caravan have rooms?,Yes,random,1,-1.746612310409546,-3.7619407176971436,-1.9869461140196238,-3.521606914087066,0.24033380361007795,Yes,True
can have rough edges,a tweezer,'',Can a tweezer have rough edges?,Yes,random,1,-1.5147455930709839,-2.7363290786743164,-1.7550793966810618,-2.4959952750642387,0.24033380361007795,Yes,True
can have rough edges,a dinghy,'',Can a dinghy have rough edges?,No,random,1,-2.468090295791626,-1.9074901342391968,-2.7084240994017037,-1.6671563306291188,0.24033380361007795,No,True
can have sharp blades,a sword,'',Can a sword have sharp blades?,Yes,random,1,-1.3934036493301392,-3.308159112930298,-1.633737452940217,-3.06782530932022,0.24033380361007795,Yes,True
can have short sleeves,a wetsuit,'',Can a wetsuit have short sleeves?,Yes,random,1,-1.434112310409546,-4.701153755187988,-1.6744461140196238,-4.460819951577911,0.24033380361007795,Yes,True
can have short sleeves,a pony,'',Can a pony have short sleeves?,No,random,1,-2.5713043212890625,-2.180572271347046,-2.8116381248991402,-1.940238467736968,0.24033380361007795,No,True
can have six wheels,a coach,'',Can a coach have six wheels?,Yes,random,1,-1.467031478881836,-2.0541493892669678,-1.7073652824919139,-1.8138155856568898,0.24033380361007795,Yes,True
can have split ends,hair,'',Can hair have split ends?,Yes,random,1,-1.75848388671875,-2.705019235610962,-1.998817690328828,-2.464685432000884,0.24033380361007795,Yes,True
can have striped patterns,a chainsaw,'',Can a chainsaw have striped patterns?,No,random,1,-1.9264161586761475,-2.042583703994751,-2.166749962286225,-1.802249900384673,0.24033380361007795,No,True
can have two decks,a bus,'',Can a bus have two decks?,Yes,random,1,-2.8869407176971436,-3.556607723236084,-3.1272745213072213,-3.3162739196260063,0.24033380361007795,Yes,True
can have two decks,a chair,'',Can a chair have two decks?,No,random,1,-1.8913494348526,-2.6467642784118652,-2.131683238462678,-2.4064304748017875,0.24033380361007795,Yes,False
can have white petals,a lily,'',Can a lily have white petals?,Yes,random,1,-1.151983380317688,-4.129126071929932,-1.392317183927766,-3.888792268319854,0.24033380361007795,Yes,True
can have wire mesh,butter,'',Can butter have wire mesh?,No,random,1,-2.613079786300659,-2.3423726558685303,-2.853413589910737,-2.1020388522584526,0.24033380361007795,No,True
can heat water,a lamp,'',Can a lamp heat water?,No,random,1,-1.7746822834014893,-2.976025342941284,-2.015016087011567,-2.7356915393312065,0.24033380361007795,Yes,False
can help organize schedules,a clock,'',Can a clock help organize schedules?,Yes,random,1,-1.4864610433578491,-5.23668909072876,-1.726794846967927,-4.996355287118682,0.24033380361007795,Yes,True
can hibernate,a bear,'',Can a bear hibernate?,Yes,random,1,-1.4142627716064453,-3.363243818283081,-1.6545965752165233,-3.1229100146730033,0.24033380361007795,Yes,True
can hit people,an accordion,'',Can an accordion hit people?,No,random,1,-1.8061901330947876,-2.1353089809417725,-2.0465239367048653,-1.8949751773316945,0.24033380361007795,No,True
can hold books,a bookcase,'',Can a bookcase hold books?,Yes,random,1,-0.9479700922966003,-4.494429588317871,-1.1883038959066783,-4.254095784707793,0.24033380361007795,Yes,True
can hold drinks,a porcupine,'',Can a porcupine hold drinks?,No,random,1,-2.185253858566284,-1.8232080936431885,-2.425587662176362,-1.5828742900331105,0.24033380361007795,No,True
can hold fruit,a platypus,'',Can a platypus hold fruit?,No,random,1,-1.7186546325683594,-1.3281517028808594,-1.9589884361784373,-1.0878178992707814,0.24033380361007795,No,True
can hold sand,a bucket,'',Can a bucket hold sand?,Yes,random,1,-1.2602293491363525,-4.427118301391602,-1.5005631527464305,-4.186784497781524,0.24033380361007795,Yes,True
can hold sand,an axe,'',Can an axe hold sand?,No,random,1,-2.330019235610962,-1.9899358749389648,-2.5703530392210396,-1.749602071328887,0.24033380361007795,No,True
can hold things in place,a clamp,'',Can a clamp hold things in place?,Yes,random,1,-1.1994407176971436,-4.640705108642578,-1.4397745213072215,-4.4003713050325,0.24033380361007795,Yes,True
can hold things together,a bagpipe,'',Can a bagpipe hold things together?,No,random,1,-2.8353993892669678,-4.368690013885498,-3.0757331928770455,-4.12835621027542,0.24033380361007795,Yes,False
can hop,a grasshopper,'',Can a grasshopper hop?,Yes,random,1,-1.3370347023010254,-4.401176929473877,-1.5773685059111033,-4.160843125863799,0.24033380361007795,Yes,True
can house birds,a brussels sprout,'',Can a brussels sprout house birds?,No,random,1,-2.3295865058898926,-1.6161448955535889,-2.5699203094999703,-1.375811091943511,0.24033380361007795,No,True
