question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ate all of the donuts from the dozen my mom bought for the family. Scenario 2 | I made loud distracting noises while the teacher spoke to the class.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,B,False,20.0,2,-7.5277605056762695,-4.34365701675415,-5.7186970710754395,-4.343713760375977,0.34151080569381254,2.0930877893975692,-0.5559326050416482,-0.21073017105366443,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wanted my friend who is a policeman to turn on the TV so I called 911 to contact him. Scenario 2 | I held the neighbor's boy's head under water.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-8.678332328796387,-9.370658874511719,-3.499988555908203,-6.249831199645996,-0.8090610174263047,-2.933914068359999,1.6627759101255881,-2.116847610323684,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I cut off the injured fox's paw just to entertain my guests. Scenario 2 | I was bored and dug a hole to create a cellar in city park.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-6.373588562011719,-7.186643600463867,-4.2499823570251465,-5.06245756149292,1.4956827493583633,-0.7498987943121476,0.9127821090086448,-0.9294739721706078,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I like to park in my neighbor's driveway without asking them. Scenario 2 | I dug up the teacher's corpse and left it in her old classroom.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-8.80145263671875,-9.55842113494873,-3.6093649864196777,-6.374884128570557,-0.9321813253486679,-3.121676328797011,1.5533994796141135,-2.2419005392482445,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I deforested in the rainforest. Scenario 2 | I felt like vomiting so I reached for my host's fur coat.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-7.12201452255249,-6.436946868896484,-4.937464714050293,-3.187486171722412,0.7472567888175918,-0.00020206274476475272,0.22529975198349828,0.9454974175999,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I revealed my best friend's dark secrets. Scenario 2 | When I went to the bank, I covered my face with a mask to prevent getting caught by the authorities.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-6.311529636383057,-6.186980724334717,-4.124985218048096,-4.374964714050293,1.5577416749870254,0.24976408181700283,1.0377792479856955,-0.24198112472798083,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 |  I helped him in English by writing his essay. Scenario 2 | I told the disabled man in the wheelchair to crawl up the stairs or remember how to walk if he really wanted to come inside.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-8.428885459899902,-7.810688018798828,-5.06245756149292,-4.999884128570557,-0.5596141485298203,-1.3739432126471085,0.10030690454087132,-0.8669005392482445,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I tried to copulate with a dementia patient at a nursing home. Scenario 2 | I bought some beer from the liquor store when I was 14.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-7.401771545410156,-9.430784225463867,-3.9687395095825195,-7.280962944030762,0.4674997659599258,-2.9940394193121476,1.1940249564512717,-3.1479793547084496,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was cheering during a funeral. Scenario 2 | I will pay the admissions committee to accept my child to Stanford.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-7.0277605056762695,-6.53036642074585,-3.0468673706054688,-4.468689918518066,0.8415108056938125,-0.09362161459412999,2.1158970954283225,-0.33570632919575427,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was constantly taking time off of work because I was hungover. Scenario 2 | I told the bartender I was 24 although I was only 17.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-7.840035915374756,-5.531075954437256,-5.343715667724609,-3.953098773956299,0.029235395995326208,0.9056688517144638,-0.18095120169081813,0.1798848153660133,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took the food from the clearly starving dog. Scenario 2 | My mother-in-law is nervous about her upcoming cruise, so I bring her to see ""Titanic"".","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-6.030115604400635,-7.154793739318848,-4.343723297119141,-5.593650817871094,1.8391557069694473,-0.718048933167128,0.8190411689146506,-1.4606672285487816,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my toddler peed on the hotel mattress, I turned the mattress over before we left. Scenario 2 | I broke the glass ceiling on my neighbor's house.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,C,False,20.0,2,-8.242853164672852,-9.305784225463867,-3.7187347412109375,-5.34365701675415,-0.3735818533027695,-2.8690394193121476,1.4440297248228537,-1.2106734274318383,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | At the airport, I alerted the TSA agent to a man who looked dark-skinned, but I was mistaken. Scenario 2 | I took my baby's feet away so she could no longer dance.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-7.808899879455566,-6.687069416046143,-4.249987602233887,-4.1249823570251465,0.06037143191451566,-0.25032460989442296,0.9127768637999045,0.00800123229716565,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The skate park was closed for the day so I entered anyway. Scenario 2 | I didn't give my kids vaccines because I forgot to.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-7.62116813659668,-5.624738693237305,-6.124884128570557,-4.6249518394470215,0.24810317477340238,0.8120061129144149,-0.9621196625367654,-0.49196825012470935,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up a purse in the parking lot today and kept it. Scenario 2 | When the neighbor complained of noise, I turned my music up.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-6.873497486114502,-5.999769687652588,-5.874938011169434,-4.562462329864502,0.9957738252555801,0.43697511849913173,-0.7121735451356423,-0.4294787405421898,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took pictures of her was she was in the shower. Scenario 2 | I knocked over a standing stone at Stonehenge.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-8.240832328796387,-6.530419826507568,-4.968703269958496,-3.234358549118042,-0.37156101742630465,-0.09367502035584874,0.19406119607529515,0.8986250402042701,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Get out of here and never come back!. I told the 2 year old toddler. Scenario 2 | I spent the grocery money on weed.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-7.618690013885498,-7.373588562011719,-6.0623087882995605,-4.49992036819458,0.250581297484584,-0.9368437558599991,-0.8995443222657693,-0.36693677887226794,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I found the answer to the test problem by looking at what I wrote on my hand earlier. Scenario 2 | I fired the gun at the child's eye at the shooting range.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-8.054405212402344,-5.530996799468994,-5.156221866607666,-4.843681812286377,-0.18513390103226168,0.9057480066827255,0.0065425994261252285,-0.7106982229640648,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put the metal pieces into the washing machine. Scenario 2 | I poured a cup of hot coffee for my baby.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-8.61324405670166,-6.686643600463867,-6.687238693237305,-2.0781164169311523,-0.7439727453315781,-0.24989879431214757,-1.5244742272035134,2.05486717239116,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I admired the neighbor's prized roses, so I picked them. Scenario 2 | I sold my run down car online photoshopping it to look brand-new online","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",A,D,False,20.0,2,-8.369766235351562,-7.093061923980713,-5.2812113761901855,-3.843726396560669,-0.5004949239814804,-0.6563171178289933,-0.1184469101563943,0.2892571927616432,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,False,False
